country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,2,POLICY_RATE,M2,-0.0739721582532284,0.02865754914090343,-0.13014095456939911,-0.017803361937057685,-0.2772368528370292,0.061821668796955664,-0.3984073236790623,-0.15606638199499612
USA,2,M2,GDP,0.0699923069484786,0.028590896872844516,0.013954149077703357,0.12603046481925384,0.1171944503140713,0.0451422141657024,0.028715710549294587,0.20567319007884802
USA,2,M2,UNEMPLOYMENT,-0.03231817268554475,0.030206299674605728,-0.09152252004777198,0.026886174676682473,-0.04421118767862567,0.028930099007944046,-0.100914181734196,0.012491806376944657
USA,2,M2,CPI,-0.0221739582780949,0.03405237676917055,-0.08891661674566918,0.04456870018947938,-0.029547042158641366,0.05302435368259745,-0.13347477537653235,0.07438069105924963
USA,2,M2,POLICY_RATE,-0.006863564050512866,0.006144494206544695,-0.018906772695340468,0.005179644594314736,-0.009324250236759809,0.010228716432692695,-0.02937253444483749,0.01072403397131787
USA,2,M2,M2,0.1312923288853516,0.02676619902044839,0.07883057880527276,0.18375407896543045,0.7151409464441258,0.052695626415695244,0.6118575186693631,0.8184243742188886
USA,3,GDP,GDP,0.31382248443275373,0.042854584797618174,0.2298274982294221,0.39781747063608536,1.4230470309501544,0.10620472887373389,1.214885762357636,1.6312082995426729
USA,3,GDP,UNEMPLOYMENT,0.12779527612967356,0.03981351030178192,0.049760795938181,0.20582975632116612,-0.08018344390359167,0.03549478376584859,-0.14975322008465491,-0.010613667722528433
USA,3,GDP,CPI,0.09084540043557841,0.04994143961756762,-0.007039821214854122,0.18873062208601094,0.16460169052281626,0.13442966990119654,-0.09888046248352894,0.42808384352916146
USA,3,GDP,POLICY_RATE,0.002643199704484785,0.007032088387744742,-0.01113969353549491,0.01642609294446448,-0.0010065229876259842,0.018177198222454383,-0.036633831503636576,0.03462078552838461
USA,3,GDP,M2,-0.09166568643856185,0.032823959890901463,-0.15600064782472872,-0.027330725052394977,-0.1266133495740406,0.08569509995421366,-0.2945757454842994,0.041349046336218165
USA,3,UNEMPLOYMENT,GDP,0.0382246588237716,0.06558354712075025,-0.09031909353289888,0.16676841118044208,0.11935948552380782,0.13305906423571123,-0.14143628037818617,0.3801552514258018
USA,3,UNEMPLOYMENT,UNEMPLOYMENT,-0.0025717894961969894,0.03787130120017755,-0.07679953984854498,0.071655960856151,0.0856640604473698,0.04701418435360791,-0.006483740885701708,0.17781186178044128
USA,3,UNEMPLOYMENT,CPI,0.24131608419899647,0.07347924072155658,0.09729677238474557,0.3853353960132474,0.636874121743118,0.17313648030037979,0.2975266203543736,0.9762216231318623
USA,3,UNEMPLOYMENT,POLICY_RATE,0.003923737903365118,0.009217651799753162,-0.014142859624151079,0.021990335430881316,0.06401858252171229,0.02571413797303762,0.013618872094558553,0.11441829294886602
