date,USA_CPI_lag1,USA_CPI_lag3,USA_CPI_lag6,USA_CPI_lag12,USA_POLICY_RATE_lag1,USA_POLICY_RATE_lag3,USA_POLICY_RATE_lag6,USA_POLICY_RATE_lag12,USA_UNEMPLOYMENT_lag1,USA_UNEMPLOYMENT_lag3,USA_UNEMPLOYMENT_lag6,USA_UNEMPLOYMENT_lag12,USA_GDP_lag1,USA_GDP_lag3,USA_GDP_lag6,USA_GDP_lag12,USA_M2_lag1,USA_M2_lag3,USA_M2_lag6,USA_M2_lag12
2024-04-01,3.4868349120836584,3.0883429864855705,3.2512659098611785,4.950079879124369,0.0,0.0,0.0,0.17999999999999972,0.0,-0.09999999999999964,0.19999999999999973,-0.10000000000000009,5.74367,5.480936,6.179216,6.452744,0.123166,-2.049822,-3.395817,-4.630353
2024-05-01,3.3607951262196734,3.157074141648697,3.1333462745911866,4.131851231385042,0.0,0.0,0.0,0.22999999999999954,0.0,0.19999999999999973,-0.19999999999999973,0.20000000000000018,5.873541,5.612806,5.943886,6.50287,0.950803,-1.491266,-3.084548,-4.099006
2024-06-01,3.244278584003113,3.4868349120836584,3.3159099427102934,3.070617072997095,0.0,0.0,0.0,0.020000000000000462,0.0,0.0,0.09999999999999964,0.0,5.61833,5.74367,5.71114,6.552389,0.913604,0.123166,-2.40995,-3.935524
2024-07-01,2.9702579486470926,3.3607951262196734,3.0883429864855705,3.287749268428297,0.0,0.0,0.0,0.040000000000000036,0.19999999999999973,0.0,-0.09999999999999964,-0.10000000000000009,5.366442,5.873541,5.480936,6.601314,1.289941,0.950803,-2.049822,-3.978682
2024-08-01,2.9414757935583014,3.244278584003113,3.157074141648697,3.722504803505289,0.0,0.0,0.0,0.20999999999999996,0.10000000000000053,0.0,0.19999999999999973,0.20000000000000018,5.117813,5.61833,5.612806,6.459076,1.457333,0.913604,-1.491266,-3.978575
2024-09-01,2.607144490692037,2.9702579486470926,3.4868349120836584,3.687206638119256,0.0,0.0,0.0,0.0,0.0,0.19999999999999973,0.0,0.0,5.053651,5.366442,5.74367,6.318386,1.965106,1.289941,0.123166,-3.66305
2024-10-01,2.4264830315416708,2.9414757935583014,3.3607951262196734,3.2512659098611785,-0.20000000000000018,0.0,0.0,0.0,-0.10000000000000053,0.10000000000000053,0.0,0.19999999999999973,4.990019,5.117813,5.873541,6.179216,2.510146,1.457333,0.950803,-3.395817
2024-11-01,2.578844053871343,2.607144490692037,3.244278584003113,3.1333462745911866,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999973,4.926908,5.053651,5.61833,5.943886,2.884787,1.965106,0.913604,-3.084548
2024-12-01,2.719472461284833,2.4264830315416708,2.9702579486470926,3.3159099427102934,-0.1900000000000004,-0.20000000000000018,0.0,0.0,0.10000000000000053,-0.10000000000000053,0.19999999999999973,0.09999999999999964,4.832852,4.990019,5.366442,5.71114,3.399144,2.510146,1.289941,-2.40995
2025-01-01,2.870690967509981,2.578844053871343,2.9414757935583014,3.0883429864855705,-0.15999999999999925,-0.2999999999999998,0.0,0.0,-0.10000000000000053,0.0,0.10000000000000053,-0.09999999999999964,4.739416,4.926908,5.117813,5.480936,3.405077,2.884787,1.457333,-2.049822
2025-02-01,2.9909783078999608,2.719472461284833,2.607144490692037,3.157074141648697,-0.15000000000000036,-0.1900000000000004,0.0,0.0,-0.09999999999999964,0.10000000000000053,0.0,0.19999999999999973,4.646595,4.832852,5.053651,5.612806,3.37704,3.399144,1.965106,-1.491266
2025-03-01,2.8015834477613355,2.870690967509981,2.4264830315416708,3.4868349120836584,0.0,-0.15999999999999925,-0.20000000000000018,0.0,0.20000000000000018,-0.10000000000000053,-0.10000000000000053,0.0,4.628504,4.739416,4.990019,5.74367,3.279511,3.405077,2.510146,0.123166
2025-04-01,2.381981462805549,2.9909783078999608,2.578844053871343,3.3607951262196734,0.0,-0.15000000000000036,-0.2999999999999998,0.0,0.0,-0.09999999999999964,0.0,0.0,4.610596,4.646595,4.926908,5.873541,3.434383,3.37704,2.884787,0.950803
2025-05-01,2.32538823025783,2.8015834477613355,2.719472461284833,3.244278584003113,0.0,0.0,-0.1900000000000004,0.0,0.0,0.20000000000000018,0.10000000000000053,0.0,4.592867,4.628504,4.832852,5.61833,3.896693,3.279511,3.399144,0.913604
2025-06-01,2.3772651073680873,2.381981462805549,2.870690967509981,2.9702579486470926,0.0,0.0,-0.15999999999999925,0.0,0.09999999999999964,0.0,-0.10000000000000053,0.19999999999999973,4.85587,4.610596,4.739416,5.366442,3.872045,3.434383,3.405077,1.289941
2025-07-01,2.680453865910226,2.32538823025783,2.9909783078999608,2.9414757935583014,0.0,0.0,-0.15000000000000036,0.0,-0.20000000000000018,0.0,-0.09999999999999964,0.10000000000000053,5.116697,4.592867,4.646595,5.117813,4.134291,3.896693,3.37704,1.457333
2025-08-01,2.742618052167134,2.3772651073680873,2.8015834477613355,2.607144490692037,0.0,0.0,0.0,0.0,0.20000000000000018,0.09999999999999964,0.20000000000000018,0.0,5.375376,4.85587,4.628504,5.053651,4.38742,3.872045,3.279511,1.965106
2025-09-01,2.9385917430316155,2.680453865910226,2.381981462805549,2.4264830315416708,0.0,0.0,0.0,-0.20000000000000018,0.0,-0.20000000000000018,0.0,-0.10000000000000053,5.368768,5.116697,4.610596,4.990019,4.252849,4.134291,3.434383,2.510146
2025-10-01,3.0225715847133294,2.742618052167134,2.32538823025783,2.578844053871343,-0.11000000000000032,0.0,0.0,-0.2999999999999998,0.10000000000000053,0.20000000000000018,0.0,0.0,5.362205,5.375376,4.592867,4.926908,4.237232,4.38742,3.896693,2.884787
