country,root_index,root_real,root_imag,abs_root,is_stable_overall
GERMANY,25,1.0313055864177927,-0.5388184792916908,1.1635792049545908,True
GERMANY,26,-0.06328535474505291,1.127474936229219,1.1292496481957779,True
GERMANY,27,-0.06328535474505291,-1.127474936229219,1.1292496481957779,True
GERMANY,28,-0.7405184971922285,-0.8306294267873273,1.1127950796660095,True
GERMANY,29,-0.7405184971922285,0.8306294267873273,1.1127950796660095,True
GERMANY,30,-0.6559870553530763,0.890345690327528,1.1059088864258222,True
GERMANY,31,-0.6559870553530763,-0.890345690327528,1.1059088864258222,True
GERMANY,32,-0.02229910814938023,1.0905731858009076,1.090801138527183,True
GERMANY,33,-0.02229910814938023,-1.0905731858009076,1.090801138527183,True
GERMANY,34,0.31883415362394774,1.0399697448408904,1.0877464261957037,True
GERMANY,35,0.31883415362394774,-1.0399697448408904,1.0877464261957037,True
GERMANY,36,1.0510403141854332,-0.25229530301270364,1.0808971560538432,True
GERMANY,37,1.0510403141854332,0.25229530301270364,1.0808971560538432,True
GERMANY,38,-1.0266673753477162,0.33731951618912304,1.0806619987791894,True
GERMANY,39,-1.0266673753477162,-0.33731951618912304,1.0806619987791894,True
GERMANY,40,0.22700250028349536,-1.0470643206326504,1.0713887374230102,True
GERMANY,41,0.22700250028349536,1.0470643206326504,1.0713887374230102,True
GERMANY,42,0.8114243931311906,-0.6976757617922911,1.0701219623766136,True
GERMANY,43,0.8114243931311906,0.6976757617922911,1.0701219623766136,True
GERMANY,44,-0.27708550901823314,-1.0328763979021327,1.0693970416319554,True
GERMANY,45,-0.27708550901823314,1.0328763979021327,1.0693970416319554,True
GERMANY,46,1.0424799173494441,0.1934619964930667,1.0602791718052311,True
GERMANY,47,1.0424799173494441,-0.1934619964930667,1.0602791718052311,True
GERMANY,48,-0.5368694379862472,-0.9143046524048168,1.060274394132369,True
GERMANY,49,-0.5368694379862472,0.9143046524048168,1.060274394132369,True
GERMANY,50,0.7534673449016221,0.7417555047653719,1.0573146498005366,True
GERMANY,51,0.7534673449016221,-0.7417555047653719,1.0573146498005366,True
GERMANY,52,-0.9161776770781307,0.5080261101557789,1.0476030090527095,True
GERMANY,53,-0.9161776770781307,-0.5080261101557789,1.0476030090527095,True
GERMANY,54,0.4930805878633028,-0.9239214872133177,1.0472628040096188,True
GERMANY,55,0.4930805878633028,0.9239214872133177,1.0472628040096188,True
GERMANY,56,-1.043164298401709,-0.0,1.043164298401709,True
GERMANY,57,0.8925915352027269,-0.5326661594952269,1.0394483566714392,True
GERMANY,58,0.8925915352027269,0.5326661594952269,1.0394483566714392,True
GERMANY,59,1.0247579729805472,-0.0,1.0247579729805472,True
