p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
0,0,2,1,0,0,12,4,314.37206764419216,330.96266761341326,321.0832662070196,-152.18603382209608,True,0.10818590000053518,
0,0,2,1,0,1,12,5,313.831919877393,333.65174932574746,321.8518822027401,-150.9159599386965,True,0.19321169999966514,
0,0,2,1,0,2,12,6,308.52695961736293,331.2191887227804,317.72012741359663,-147.26347980868147,True,0.47811169999840786,
0,0,2,1,1,0,12,4,404.74945901042213,421.036935870561,411.3460064937554,-197.37472950521106,True,0.15058089999911317,
0,0,2,1,1,1,12,5,316.6138861148662,336.06436820522407,324.4937442259237,-152.3069430574331,True,0.38731510000070557,
0,0,2,1,1,2,12,6,293.60370831824025,315.836756446257,302.62056910853255,-139.80185415912013,True,1.1504203999993479,
0,0,2,2,0,0,12,5,308.18589580996047,327.73086804212716,316.1017527899604,-148.09294790498024,True,0.2131110999998782,
0,0,2,2,0,1,12,6,360.2568286255166,383.0592962297111,369.49199510218324,-173.1284143127583,True,0.47918729999946663,
0,0,2,2,0,2,12,7,257.31440511426376,283.2483812347409,267.82088259567377,-120.6572025571319,True,1.5316358999989461,
0,0,2,2,1,0,12,5,356.8421253337574,375.99986643909864,364.6097644025968,-172.4210626668787,True,0.3863710000005085,
0,0,2,2,1,1,12,6,305.27027875330555,327.620976709537,314.3325243336182,-145.63513937665277,True,0.6054922000002989,
0,0,2,2,1,2,12,7,300.2321391655002,325.6413370260908,310.5371229258343,-142.1160695827501,True,0.9020160000000033,
0,0,3,0,0,0,12,4,268.6272669324644,285.41019830582445,275.41053576375435,-129.3136334662322,True,0.09457939999992959,
0,0,3,0,0,1,12,5,234.3131608308233,254.1030650301115,242.32183233652083,-111.15658041541165,True,0.23311160000048403,
0,0,3,0,0,2,12,6,230.77856974584586,253.4336634856555,239.95756128743892,-108.38928487292293,True,0.5289910000010423,
0,0,3,0,1,0,12,4,447.4441754176873,463.9357622504275,454.1180683391019,-218.72208770884365,True,0.25970629999937955,
0,0,3,0,1,1,12,5,274.8909361257218,294.3095879027015,282.758643161373,-131.4454680628609,True,0.36189270000068063,
0,0,3,0,1,2,12,6,221.85162035282025,244.0450083180873,230.85314855562257,-103.92581017641012,True,1.1951152999990882,
0,0,3,1,0,0,12,5,236.00307450038616,255.91179446345146,244.0565127757791,-112.00153725019308,True,0.16400029999931576,
0,0,3,1,0,1,12,6,233.93206043964074,257.020282005477,243.27551052962116,-109.96603021982037,True,0.25312750000011874,
0,0,3,1,0,2,12,7,228.49445740969077,254.38599311233037,238.9847334572257,-106.24722870484538,True,0.985495599999922,
0,0,3,1,1,0,12,5,351.5444412776763,371.089413509843,359.46029825767624,-169.77222063883815,True,0.26459760000034294,
0,0,3,1,1,1,12,6,247.90692906001448,270.56202279982415,257.08592060160754,-116.95346453000724,True,0.339962199999718,
0,0,3,1,1,2,12,7,223.84730784100336,249.21117980130856,234.13476864420602,-103.92365392050168,True,1.1989484000005177,
0,0,3,2,0,0,12,6,230.18095573561635,252.98342333981083,239.41612221228294,-108.09047786780818,True,0.39780119999886665,
0,0,3,2,0,1,12,7,232.04068058559417,258.1006435618164,242.59515655892744,-108.02034029279709,True,0.44757620000018505,
0,0,3,2,0,2,12,8,198.3184122535033,227.44638991897284,210.11997280698012,-90.15920612675166,True,1.8060192000011739,
0,0,3,2,1,0,12,6,294.4216630229709,316.7723609792024,303.48390860328357,-140.21083151148545,True,0.624654899998859,
0,0,3,2,1,1,12,7,236.76185506105872,262.3055098681804,247.1187071528446,-110.38092753052936,True,0.765879099999438,
0,0,3,2,1,2,12,8,231.1508730684892,259.68522902383256,242.72426647209218,-106.5754365342446,True,1.5177729000006366,
