country,equation,regressor,coef,std_err,t_stat,p_value,ci_lo,ci_hi,signif_5pct
GERMANY,GERMANY_GDP,L2.GERMANY_UNEMPLOYMENT,-1.1414102192241597,0.4127739540217508,-2.765218609612209,0.005688465950495402,-1.9504471691067913,-0.3323732693415281,True
GERMANY,GERMANY_GDP,L2.GERMANY_GDP,-0.5705346536342321,0.04585785622884164,-12.441372112711244,1.5580424638405056e-35,-0.6604160518427616,-0.4806532554257025,True
GERMANY,GERMANY_GDP,L2.GERMANY_M2,0.24058096650026645,0.07610968428815357,3.1609770655389875,0.001572408786358539,0.09140598529548546,0.3897559477050474,True
GERMANY,GERMANY_M2,const,-0.17302261602204003,0.05550506867353207,-3.1172399234332797,0.0018255293914269295,-0.28181255062216287,-0.06423268142191718,True
GERMANY,GERMANY_M2,GERMANY_D_GFC_2008,-0.054381929181317866,0.04673873289936911,-1.163530241575118,0.24461443566367658,-0.14598984566408132,0.037225987301445586,False
GERMANY,GERMANY_M2,GERMANY_D_COVID_2020,0.7245848872235265,0.165212104041912,4.385785723300936,1.155678463824436e-05,0.400769163301379,1.048400611145674,True
GERMANY,GERMANY_M2,GERMANY_D_ENERGY_2022,-0.20428677173777707,0.19970802533163876,-1.0229272028429242,0.30634226652069796,-0.595714501387789,0.18714095791223487,False
GERMANY,GERMANY_M2,GERMANY_P_GFC,-0.05133554403748834,0.1493021946765242,-0.34383649984992604,0.7309692489904466,-0.34396784560347576,0.24129675752849905,False
GERMANY,GERMANY_M2,GERMANY_P_COVID,-0.5690052664106017,0.2561991004207985,-2.2209495094870726,0.02635438135500686,-1.0711555032353668,-0.06685502958583656,True
GERMANY,GERMANY_M2,GERMANY_GDP_x_D_COVID_2020,-0.16293517005041108,0.028013412368010568,-5.816327118950781,6.01546942199745e-09,-0.2178414582917118,-0.10802888180911037,True
GERMANY,GERMANY_M2,GERMANY_GDP_x_D_ENERGY_2022,0.017422786647604577,0.03271948869840359,0.5324895755004463,0.5943869599188151,-0.04670741120126645,0.0815529844964756,False
GERMANY,GERMANY_M2,L1.GERMANY_CPI,-0.023490919003532614,0.05446447641140592,-0.4313071666399635,0.6662450400745992,-0.13024129276988822,0.08325945476282298,False
