p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,4,0,1,0,12,6,115.46170779675433,138.89146051177661,124.93348852412568,-50.73085389837716,True,0.5226679999996122,
1,0,4,0,1,1,12,7,33.70847637471253,60.01461262026882,44.35632595484483,-8.854238187356268,True,0.706159999999727,
1,0,4,0,1,2,12,8,33.10972063853005,62.141440701948866,44.87447908914814,-7.554860319265025,True,4.477415100000144,
1,0,4,1,0,0,12,7,43.6481224295585,70.5759305497333,54.529374944560104,-13.824061214779247,True,0.1983899000006204,
1,0,4,1,0,1,12,8,19.24271464149441,49.36668241795162,31.42071843382901,-0.6213573207472036,True,0.45251660000030824,
1,0,4,1,0,2,12,9,31.88648365315489,64.76915396010024,45.19629562832026,-5.943241826577444,True,1.5353344999984984,
1,0,4,1,1,0,12,7,79.14829220159294,105.61443378080259,89.85654096986308,-31.57414610079647,True,0.47725250000075903,
1,0,4,1,1,1,12,8,41.54715056519253,71.14155384144334,53.52598134284136,-11.773575282596266,True,1.8345315999995364,
1,0,4,1,1,2,12,9,31.315777352647444,63.573244089779465,44.387731186667544,-5.657888676323722,True,4.72529620000023,
1,0,4,2,0,0,12,8,36.41117145573201,66.18558073234286,48.45795132003592,-9.205585727866005,True,0.4930203999992955,
1,0,4,2,0,1,12,9,28.563587712670312,61.646264686682365,41.94889867300799,-4.281793856335157,True,0.9625887000001967,
1,0,4,2,0,2,12,10,25.29017920660976,61.46111654424965,39.93097237929166,-1.6450896033048803,True,1.2694229999997333,
1,0,4,2,1,0,12,8,60.86956658454973,90.09278323399411,72.70746588935306,-21.434783292274865,True,1.708674900000915,
1,0,4,2,1,1,12,9,45.42409790183169,77.89433862343655,58.57731935161317,-12.712048950915847,True,1.6892064000003302,
1,0,4,2,1,2,12,10,40.23772701882908,75.7209404296743,54.61687623625119,-9.11886350941454,True,3.567449600001055,
2,0,0,0,0,0,12,3,73.05187269524727,86.71627430406495,78.56688128333799,-32.525936347623635,True,0.03360979999888514,
2,0,0,0,0,1,12,4,54.5855915269495,71.41547160205876,61.386374348825505,-22.29279576347475,True,0.07600350000029721,
2,0,0,0,0,2,12,5,50.94896732728992,70.79857351169716,58.98015390349252,-19.47448366364496,True,0.23390089999884367,
2,0,0,0,1,0,12,3,126.35183920800219,139.79700787083988,131.78547938176774,-59.175919604001095,True,0.04145789999893168,
2,0,0,0,1,1,12,4,24.783610062796782,41.32494854980281,31.47626554296562,-7.391805031398391,True,0.2347939999999653,
2,0,0,0,1,2,12,5,33.67212299483427,53.15426742779719,41.56405586470316,-10.836061497417134,True,0.7774852999991708,
