country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,18,UNEMPLOYMENT,CPI,-0.05046526544073896,0.0636833194543616,-0.1752845715712877,0.07435404068980977,1.8519743156626933,0.8486240298568917,0.1886712171431857,3.5152774141822007
USA,18,CPI,CPI,0.03631665462371234,0.1027018025522444,-0.1649788783786867,0.23761218762611136,2.893486789427353,0.998715237224494,0.936004924467345,4.850968654387361
USA,18,POLICY_RATE,CPI,-0.08206307456185614,0.10366582235110564,-0.2852480863700232,0.12112193724631089,-1.3628877032715747,0.9281268355520108,-3.182016300953516,0.4562408944103664
USA,18,M2,CPI,0.031491153152319776,0.02466605012905746,-0.01685430510063285,0.0798366114052724,-0.45419742930985607,0.42706682810482244,-1.291248412395308,0.38285355377559593
USA,19,GDP,CPI,0.06232590636157986,0.053258351272814766,-0.042060462133137085,0.1667122748562968,0.7635874202349802,0.8952638770454246,-0.9911297787740521,2.518304619244012
USA,19,UNEMPLOYMENT,CPI,-0.022928039263233013,0.06113351685134109,-0.14274973229186153,0.09689365376539551,1.8290462763994604,0.8693320375391668,0.1251554828226935,3.532937069976227
USA,19,CPI,CPI,0.03906831557900474,0.10453410300430943,-0.16581852630944172,0.24395515746745122,2.9325551050063576,1.0819674844303986,0.8118988355227765,5.053211374489939
USA,19,POLICY_RATE,CPI,-0.07157880591054469,0.10472538298282741,-0.27684055655688644,0.13368294473579703,-1.4344665091821194,1.0184757542797704,-3.4306789875704693,0.5617459692062305
USA,19,M2,CPI,0.029383028666756704,0.02513019382688106,-0.01987215123393017,0.07863820856744358,-0.4248144006430994,0.4292189674503251,-1.2660835768457366,0.4164547755595378
USA,20,GDP,CPI,0.04984978965207059,0.052986152161580695,-0.05400306858462756,0.15370264788876875,0.8134372098870507,0.9208896562187663,-0.9915065163017313,2.6183809360758326
USA,20,UNEMPLOYMENT,CPI,-0.008763607955805356,0.058357083201571534,-0.12314349103088557,0.10561627511927485,1.820282668443655,0.8912335613214662,0.07346488825358133,3.5671004486337288
USA,20,CPI,CPI,0.042130577217161014,0.1061610990485027,-0.16594517691790428,0.2502063313522263,2.9746856822235186,1.1683639537969661,0.6846923327814651,5.2646790316655725
USA,20,POLICY_RATE,CPI,-0.07478428693153001,0.10552684342462405,-0.28161690004379314,0.13204832618073314,-1.5092507961136494,1.111134815387747,-3.6870750342736334,0.6685734420463345
USA,20,M2,CPI,0.029288313243927187,0.02481018247660169,-0.019339644410212124,0.07791627089806649,-0.3955260873991722,0.43145780973152337,-1.241183394472958,0.4501312196746136
USA,21,GDP,CPI,0.049311577285475375,0.05335859701383499,-0.0552712728616412,0.15389442743259196,0.8627487871725261,0.9453804851937891,-0.9901969638073005,2.715694538152353
