p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
0,0,3,0,0,1,12,5,350.8807614484464,370.9919102493028,359.0100872317651,-169.4403807242232,True,0.12093259999892325,
0,0,3,0,0,2,12,6,340.1059837884969,363.1591175615684,349.4361827278035,-163.05299189424846,True,0.22008090000053926,
0,0,3,0,1,0,12,4,537.3699440185551,554.1292346859354,544.1443821713207,-263.68497200927754,True,0.06643609999991895,
0,0,3,0,1,1,12,5,367.1897575776998,386.9495865260468,375.18707095424827,-177.5948787888499,True,0.2926318000008905,
0,0,3,0,1,2,12,6,349.90136342166943,372.51912373965155,359.0660886170819,-167.95068171083471,True,0.7089966999992612,
0,0,3,1,0,0,12,5,354.5077204156288,374.7315485843948,362.67908099436414,-171.2538602078144,True,0.07732790000045497,
0,0,3,1,0,1,12,6,352.86839143657966,376.3313983709121,362.3526048504515,-169.43419571828983,True,0.1246406999998726,
0,0,3,1,0,2,12,7,341.8348234773642,368.18126207516013,352.4979079794288,-162.9174117386821,True,0.3768080000008922,
0,0,3,1,1,0,12,5,453.6189472630768,473.4981831373275,461.66129225020467,-220.8094736315384,True,0.16349149999950896,
0,0,3,1,1,1,12,6,362.7292930957234,385.78242686879486,372.05949203502996,-174.3646465478617,True,0.40369060000011814,
0,0,3,1,1,2,12,7,351.5999621056665,377.4488310405032,362.07393375756646,-167.79998105283326,True,1.1872223999998823,
0,0,3,2,0,0,12,6,345.7742869375635,368.966728790856,355.1570227558793,-165.88714346878174,True,0.20795690000159084,
0,0,3,2,0,1,12,7,347.75573462973546,374.2613824620698,358.4788612792393,-165.87786731486773,True,0.26245709999966493,
0,0,3,2,0,2,12,8,343.57113034476833,373.2108737672888,355.56710040959103,-162.78556517238417,True,0.4605370999997831,
0,0,3,2,1,0,12,6,400.24411720005344,423.0100311963798,409.4653714350441,-193.12205860002672,True,0.3598982999992586,
0,0,3,2,1,1,12,7,357.37528674692396,383.393474171297,367.91386301548476,-170.68764337346198,True,0.6857887999995,
0,0,3,2,1,2,12,8,349.76116380485325,378.84114135654454,361.5443819132407,-165.88058190242663,True,1.050932300000568,
0,0,4,0,0,0,12,5,372.44283156657366,392.85889585780734,380.6855672724237,-180.22141578328683,True,0.05993069999931322,
0,0,4,0,0,1,12,6,351.75756773762805,375.18732045265034,361.2293484649994,-168.87878386881403,True,0.12327470000127505,
0,0,4,0,0,2,12,7,341.27830020037106,367.58443644592734,351.92614978050335,-162.63915010018553,True,0.30420090000006894,
0,0,4,0,1,0,12,5,537.6643852940788,557.7470304783836,545.7830544889686,-262.8321926470394,True,0.13091330000133894,
0,0,4,0,1,1,12,6,368.8630257818445,391.8808949967063,378.1798941644603,-177.43151289092225,True,0.3769030000003113,
0,0,4,0,1,2,12,7,350.5566618920826,376.36263528178824,361.0142249592987,-167.2783309460413,True,0.8740510000006907,
0,0,4,1,0,0,12,6,356.26792325754104,379.86238945443466,365.8011772660656,-171.13396162877052,True,0.0884094000011828,
0,0,4,1,0,1,12,7,353.75687405643896,380.5337343021787,364.5817663162919,-168.87843702821948,True,0.16508329999851412,
0,0,4,1,0,2,12,8,342.8862819344229,372.48068521067376,354.8651127120718,-162.44314096721146,True,0.4740734999995766,
0,0,4,1,1,0,12,6,455.5350881643493,478.7275300176418,464.91782398266514,-220.76754408217465,True,0.21496850000039558,
0,0,4,1,1,1,12,7,363.42453752763726,389.73067377319353,374.07238710776954,-173.71226876381863,True,0.4458226000006107,
