country,variable,horizon,rank,origin_date,target_date,forecast,actual,abs_error
JAPAN,UNEMPLOYMENT,6,1,2020-10-01,2021-04-01,-0.0982597438147137,0.1999999999999997,0.2982597438147134
JAPAN,UNEMPLOYMENT,6,2,2020-03-01,2020-09-01,0.2380163155507752,0.0,0.2380163155507752
JAPAN,UNEMPLOYMENT,6,3,2024-01-01,2024-07-01,-0.0044031512098613,0.2000000000000001,0.2044031512098615
JAPAN,UNEMPLOYMENT,6,4,2020-09-01,2021-03-01,-4.808161422715368e-05,-0.1999999999999997,0.1999519183857726
JAPAN,UNEMPLOYMENT,6,5,2024-02-01,2024-08-01,-0.0074501805460072,-0.2000000000000001,0.1925498194539929
JAPAN,UNEMPLOYMENT,12,1,2020-03-01,2021-03-01,0.1356445027792884,-0.1999999999999997,0.3356445027792882
JAPAN,UNEMPLOYMENT,12,2,2024-08-01,2025-08-01,-0.0225673315773282,0.2000000000000001,0.2225673315773284
JAPAN,UNEMPLOYMENT,12,3,2023-07-01,2024-07-01,-0.0104845648136417,0.2000000000000001,0.2104845648136419
JAPAN,UNEMPLOYMENT,12,4,2022-02-01,2023-02-01,-0.0933131831154592,0.1,0.1933131831154593
JAPAN,UNEMPLOYMENT,12,5,2023-08-01,2024-08-01,-0.0102588883189371,-0.2000000000000001,0.189741111681063
UK,CPI,1,1,2020-07-01,2020-08-01,2.0328542642013585,-0.3669728888962513,2.39982715309761
UK,CPI,1,2,2020-11-01,2020-12-01,-2.0483301758693018,0.2745997148855844,2.322929890754886
UK,CPI,1,3,2020-10-01,2020-11-01,2.132999930710095,-0.091617047177964,2.224616977888059
UK,CPI,1,4,2022-03-01,2022-04-01,0.0831604440340958,2.123222010577412,2.040061566543316
UK,CPI,1,5,2020-05-01,2020-06-01,-1.669715570918081,0.1839926922007295,1.8537082631188109
UK,CPI,3,1,2020-05-01,2020-08-01,-4.253243399904214,-0.3669728888962513,3.8862705110079623
UK,CPI,3,2,2020-09-01,2020-12-01,-3.1662380056631387,0.2745997148855844,3.440837720548723
UK,CPI,3,3,2022-01-01,2022-04-01,-0.1836351690713955,2.123222010577412,2.306857179648808
UK,CPI,3,4,2022-04-01,2022-07-01,2.6409117785064837,0.5792320704504371,2.061679708056046
UK,CPI,3,5,2022-05-01,2022-08-01,1.9862556954150932,0.4938281640582577,1.4924275313568356
UK,CPI,6,1,2020-05-01,2020-11-01,-34.64591233785176,-0.091617047177964,34.5542952906738
UK,CPI,6,2,2020-04-01,2020-10-01,7.859491918473863,0.0,7.859491918473863
